date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:40	45662/45662	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html	(from )
11:16:44	236/236	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Feb%202017%2015:20:51%20GMT	http://preview.oklerthemes.com/robots.txt		(from )
11:16:49	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	date:Tue,%2014%20Feb%202017%2018:14:44%20GMT	http://preview.oklerthemes.com/porto/5.4.0/img/favicon.ico	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/img/favicon.ico	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:01	4481/4481	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2018:14:27%20GMT	http://preview.oklerthemes.com/porto/5.4.0/img/apple-touch-icon.png	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/img/apple-touch-icon.png	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:06	31000/31000	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:18:42%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/font-awesome/css/font-awesome.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/font-awesome/css/font-awesome.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:10	10943/10943	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:19:11%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/simple-line-icons/css/simple-line-icons.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/simple-line-icons/css/simple-line-icons.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:12	2763/2763	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:18:57%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/owl.carousel/assets/owl.carousel.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/owl.carousel/assets/owl.carousel.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:13	52789/52789	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:15:07%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/animate/animate.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/animate/animate.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:13	1003/1003	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:18:57%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/owl.carousel/assets/owl.theme.default.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/owl.carousel/assets/owl.theme.default.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:14	5204/5204	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:15:24%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/magnific-popup/magnific-popup.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/magnific-popup/magnific-popup.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:15	121200/121200	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:18:26%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/bootstrap/css/bootstrap.min.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/bootstrap/css/bootstrap.min.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:16	93901/93901	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:11:58%20GMT	http://preview.oklerthemes.com/porto/5.4.0/css/theme.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/css/theme.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:20	6079/6079	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:11:57%20GMT	http://preview.oklerthemes.com/porto/5.4.0/css/theme-blog.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/css/theme-blog.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:20	150974/150974	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:11:58%20GMT	http://preview.oklerthemes.com/porto/5.4.0/css/theme-elements.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/css/theme-elements.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:22	13407/13407	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:11:57%20GMT	http://preview.oklerthemes.com/porto/5.4.0/css/theme-shop.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/css/theme-shop.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:23	29616/29616	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:19:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/rs-plugin/css/settings.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/rs-plugin/css/settings.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:25	59576/59576	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:19:12%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/rs-plugin/css/navigation.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/rs-plugin/css/navigation.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:28	140793/140793	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:19:09%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/rs-plugin/css/layers.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/rs-plugin/css/layers.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:30	133628/133628	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:16:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/css/skins/skin-corporate-3.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/css/skins/skin-corporate-3.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:31	890/890	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2018:16:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/master/style-switcher/style.switcher.localstorage.js	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/master/style-switcher/style.switcher.localstorage.js	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:35	43/43	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Feb%202017%2018:11:57%20GMT	http://preview.oklerthemes.com/porto/5.4.0/css/custom.css	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/css/custom.css	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:37	10333/10333	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2018:15:26%20GMT	http://preview.oklerthemes.com/porto/5.4.0/vendor/modernizr/modernizr.min.js	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/vendor/modernizr/modernizr.min.js	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:43	124423/124423	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:20%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:44	4244/4244	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2018:14:51%20GMT	http://preview.oklerthemes.com/porto/5.4.0/img/logo.png	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/img/logo.png	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:44	56194/56194	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-classic.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-classic.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:44	80851/80851	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:33%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-classic-color.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-classic-color.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:45	49667/49667	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:31%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-classic-light.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-classic-light.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:45	53760/53760	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-classic-video.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-classic-video.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:46	54163/54163	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:28%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:47	46688/46688	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-2.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-2.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:48	49605/49605	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-4.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-4.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:48	50448/50448	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:29%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-5.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-5.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:48	53132/53132	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-classic-video-light.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-classic-video-light.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:49	50482/50482	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:30%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-6.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-6.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:49	50158/50158	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:29%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-7.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-7.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:50	49220/49220	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:29%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-8.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-8.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:50	53427/53427	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:29%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-corporate-hosting.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-corporate-hosting.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:51	63684/63684	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:22%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-one-page.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-one-page.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:52	92531/92531	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:34%20GMT	http://preview.oklerthemes.com/porto/5.4.0/demos.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/demos.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:53	64267/64267	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:14:09%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-toggles.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-toggles.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:53	67735/67735	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:26:45%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-tabs.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-tabs.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:55	58031/58031	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:09%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-accordions.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-accordions.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:55	196430/196430	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:07%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-icons.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-icons.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:55	74819/74819	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:07%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-icon-boxes.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-icon-boxes.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:56	61972/61972	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:08%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-carousels.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-carousels.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:56	45990/45990	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:04%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-modals.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-modals.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:17:59	49451/49451	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-lightboxes.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-lightboxes.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:00	39195/39195	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-labels.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-labels.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:00	45163/45163	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:07%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-buttons.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-buttons.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:00	52026/52026	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-lists.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-lists.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:01	55595/55595	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-image-gallery.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-image-gallery.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:01	55808/55808	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:05%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-image-frames.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-image-frames.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:02	50370/50370	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:26:45%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-testimonials.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-testimonials.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:02	44285/44285	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:08%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-blockquotes.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-blockquotes.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:03	50449/50449	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:06%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-call-to-action.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-call-to-action.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:03	45749/45749	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:03%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-word-rotator.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-word-rotator.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:03	45575/45575	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:04%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-pricing-tables.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-pricing-tables.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:04	46485/46485	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:03%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-tables.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-tables.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:04	49246/49246	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:04%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-progressbars.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-progressbars.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:04	49046/49046	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:08%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-counters.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-counters.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:04	61724/61724	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:03%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-sections-parallax.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-sections-parallax.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:05	39669/39669	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:03%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-tooltips-popovers.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-tooltips-popovers.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:05	42759/42759	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:03%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-sticky-elements.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-sticky-elements.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:05	46911/46911	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:06%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-headings.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-headings.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:06	43489/43489	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:08%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-dividers.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-dividers.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:06	108233/108233	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:09%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-animations.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-animations.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:06	39105/39105	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:04%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-medias.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-medias.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:07	44809/44809	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:04%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-maps.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-maps.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:07	39131/39131	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:08%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-arrows.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-arrows.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:08	41987/41987	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:08%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-alerts.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-alerts.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:08	45594/45594	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:04%20GMT	http://preview.oklerthemes.com/porto/5.4.0/shortcodes-posts.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/shortcodes-posts.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:09	56245/56245	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:27%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-header-big-logo.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-header-big-logo.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:10	55244/55244	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:26%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-header-flat.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-header-flat.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:10	56980/56980	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:24%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-header-language-dropdown.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-header-language-dropdown.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
11:18:11	55492/55492	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2018:11:25%20GMT	http://preview.oklerthemes.com/porto/5.4.0/index-header-flat-top-bar.html	C:/Mis%20lugares%20Web/fide/preview.oklerthemes.com/porto/5.4.0/index-header-flat-top-bar.html	(from http://preview.oklerthemes.com/porto/5.4.0/index-corporate-3.html)
